chapter#,verse#,verse,chapter,cluster
69,9,وجاء فرعون ومن قبله والمؤتفكٰت بالخاطئة,سورة الحاقة,42
69,10,فعصوا رسول ربهم فاخذهم اخذة رابية,سورة الحاقة,0
69,11,انا لما طغا الماء حملنٰكم في الجارية,سورة الحاقة,45
69,12,لنجعلها لكم تذكرة وتعيها اذن وٰعية,سورة الحاقة,0
69,13,فاذا نفخ في الصور نفخة وٰحدة,سورة الحاقة,48
69,14,وحملت الارض والجبال فدكتا دكة وٰحدة,سورة الحاقة,39
69,15,فيومئذ وقعت الواقعة,سورة الحاقة,0
69,16,وانشقت السماء فهي يومئذ واهية,سورة الحاقة,34
69,17,والملك علىٰ ارجائها ويحمل عرش ربك فوقهم يومئذ ثمٰنية,سورة الحاقة,69
69,18,يومئذ تعرضون لا تخفىٰ منكم خافية,سورة الحاقة,34
69,19,فاما من اوتي كتٰبه بيمينه فيقول هاؤم اقرءوا كتٰبيه,سورة الحاقة,41
69,20,اني ظننت اني ملٰق حسابيه,سورة الحاقة,12
69,21,فهو في عيشة راضية,سورة الحاقة,0
69,22,في جنة عالية,سورة الحاقة,8
69,23,قطوفها دانية,سورة الحاقة,0
69,24,كلوا واشربوا هنيا بما اسلفتم في الايام الخالية,سورة الحاقة,0
69,25,واما من اوتي كتٰبه بشماله فيقول يٰليتني لم اوت كتٰبيه,سورة الحاقة,41
69,26,ولم ادر ما حسابيه,سورة الحاقة,0
69,27,يٰليتها كانت القاضية,سورة الحاقة,0
69,28,ما اغنىٰ عني ماليه,سورة الحاقة,0
69,29,هلك عني سلطٰنيه,سورة الحاقة,0
69,30,خذوه فغلوه,سورة الحاقة,0
69,31,ثم الجحيم صلوه,سورة الحاقة,69
69,32,ثم في سلسلة ذرعها سبعون ذراعا فاسلكوه,سورة الحاقة,69
69,33,انه كان لا يؤمن بالله العظيم,سورة الحاقة,36
69,34,ولا يحض علىٰ طعام المسكين,سورة الحاقة,44
69,35,فليس له اليوم هٰهنا حميم,سورة الحاقة,0
69,36,ولا طعام الا من غسلين,سورة الحاقة,44
69,37,لا ياكله الا الخٰطون,سورة الحاقة,31
69,38,فلا اقسم بما تبصرون,سورة الحاقة,14
69,39,وما لا تبصرون,سورة الحاقة,29
69,40,انه لقول رسول كريم,سورة الحاقة,36
69,41,وما هو بقول شاعر قليلا ما تؤمنون,سورة الحاقة,29
69,42,ولا بقول كاهن قليلا ما تذكرون,سورة الحاقة,44
69,43,تنزيل من رب العٰلمين,سورة الحاقة,16
69,44,ولو تقول علينا بعض الاقاويل,سورة الحاقة,67
69,45,لاخذنا منه باليمين,سورة الحاقة,0
69,46,ثم لقطعنا منه الوتين,سورة الحاقة,69
69,47,فما منكم من احد عنه حٰجزين,سورة الحاقة,15
69,48,وانه لتذكرة للمتقين,سورة الحاقة,65
69,49,وانا لنعلم ان منكم مكذبين,سورة الحاقة,19
69,50,وانه لحسرة على الكٰفرين,سورة الحاقة,7
69,51,وانه لحق اليقين,سورة الحاقة,65
69,52,فسبح باسم ربك العظيم,سورة الحاقة,4
70,0,سورة المعارج,سورة المعارج,6
70,0,بسم الله الرحمٰن الرحيم,سورة المعارج,10
70,1,سال سائل بعذاب واقع,سورة المعارج,0
70,2,للكٰفرين ليس له دافع,سورة المعارج,7
70,3,من الله ذي المعارج,سورة المعارج,59
70,4,تعرج الملٰئكة والروح اليه في يوم كان مقداره خمسين الف سنة,سورة المعارج,56
70,5,فاصبر صبرا جميلا,سورة المعارج,0
70,6,انهم يرونه بعيدا,سورة المعارج,25
70,7,ونرىٰه قريبا,سورة المعارج,0
70,8,يوم تكون السماء كالمهل,سورة المعارج,56
70,9,وتكون الجبال كالعهن,سورة المعارج,0
70,10,ولا يسل حميم حميما,سورة المعارج,44
70,11,يبصرونهم يود المجرم لو يفتدي من عذاب يومئذ ببنيه,سورة المعارج,59
70,12,وصٰحبته واخيه,سورة المعارج,0
70,13,وفصيلته التي تويه,سورة المعارج,0
70,14,ومن في الارض جميعا ثم ينجيه,سورة المعارج,8
70,15,كلا انها لظىٰ,سورة المعارج,22
70,16,نزاعة للشوىٰ,سورة المعارج,0
70,17,تدعوا من ادبر وتولىٰ,سورة المعارج,59
70,18,وجمع فاوعىٰ,سورة المعارج,0
70,19,ان الانسٰن خلق هلوعا,سورة المعارج,5
70,20,اذا مسه الشر جزوعا,سورة المعارج,11
70,21,واذا مسه الخير منوعا,سورة المعارج,54
70,22,الا المصلين,سورة المعارج,31
70,23,الذين هم علىٰ صلاتهم دائمون,سورة المعارج,9
70,24,والذين في اموٰلهم حق معلوم,سورة المعارج,24
70,25,للسائل والمحروم,سورة المعارج,0
70,26,والذين يصدقون بيوم الدين,سورة المعارج,0
70,27,والذين هم من عذاب ربهم مشفقون,سورة المعارج,9
70,28,ان عذاب ربهم غير مامون,سورة المعارج,43
70,29,والذين هم لفروجهم حٰفظون,سورة المعارج,9
70,30,الا علىٰ ازوٰجهم او ما ملكت ايمٰنهم فانهم غير ملومين,سورة المعارج,30
70,31,فمن ابتغىٰ وراء ذٰلك فاولٰئك هم العادون,سورة المعارج,32
70,32,والذين هم لامٰنٰتهم وعهدهم رٰعون,سورة المعارج,9
70,33,والذين هم بشهٰدٰتهم قائمون,سورة المعارج,9
70,34,والذين هم علىٰ صلاتهم يحافظون,سورة المعارج,9
70,35,اولٰئك في جنٰت مكرمون,سورة المعارج,63
70,36,فمال الذين كفروا قبلك مهطعين,سورة المعارج,43
70,37,عن اليمين وعن الشمال عزين,سورة المعارج,52
70,38,ايطمع كل امري منهم ان يدخل جنة نعيم,سورة المعارج,0
70,39,كلا انا خلقنٰهم مما يعلمون,سورة المعارج,22
70,40,فلا اقسم برب المشٰرق والمغٰرب انا لقٰدرون,سورة المعارج,14
70,41,علىٰ ان نبدل خيرا منهم وما نحن بمسبوقين,سورة المعارج,29
70,42,فذرهم يخوضوا ويلعبوا حتىٰ يلٰقوا يومهم الذي يوعدون,سورة المعارج,18
70,43,يوم يخرجون من الاجداث سراعا كانهم الىٰ نصب يوفضون,سورة المعارج,56
70,44,خٰشعة ابصٰرهم ترهقهم ذلة ذٰلك اليوم الذي كانوا يوعدون,سورة المعارج,27
71,0,سورة نوح,سورة نوح,6
71,0,بسم الله الرحمٰن الرحيم,سورة نوح,10
71,1,انا ارسلنا نوحا الىٰ قومه ان انذر قومك من قبل ان ياتيهم عذاب اليم,سورة نوح,37
71,2,قال يٰقوم اني لكم نذير مبين,سورة نوح,12
71,3,ان اعبدوا الله واتقوه واطيعون,سورة نوح,3
71,4,يغفر لكم من ذنوبكم ويؤخركم الىٰ اجل مسمى ان اجل الله اذا جاء لا يؤخر لو كنتم تعلمون,سورة نوح,17
71,5,قال رب اني دعوت قومي ليلا ونهارا,سورة نوح,12
71,6,فلم يزدهم دعاءي الا فرارا,سورة نوح,31
71,7,واني كلما دعوتهم لتغفر لهم جعلوا اصٰبعهم في ءاذانهم واستغشوا ثيابهم واصروا واستكبروا استكبارا,سورة نوح,0
71,8,ثم اني دعوتهم جهارا,سورة نوح,12
71,9,ثم اني اعلنت لهم واسررت لهم اسرارا,سورة نوح,12
71,10,فقلت استغفروا ربكم انه كان غفارا,سورة نوح,36
71,11,يرسل السماء عليكم مدرارا,سورة نوح,0
71,12,ويمددكم باموٰل وبنين ويجعل لكم جنٰت ويجعل لكم انهٰرا,سورة نوح,36
71,13,ما لكم لا ترجون لله وقارا,سورة نوح,43
71,14,وقد خلقكم اطوارا,سورة نوح,0
71,15,الم تروا كيف خلق الله سبع سمٰوٰت طباقا,سورة نوح,55
71,16,وجعل القمر فيهن نورا وجعل الشمس سراجا,سورة نوح,0
71,17,والله انبتكم من الارض نباتا,سورة نوح,59
71,18,ثم يعيدكم فيها ويخرجكم اخراجا,سورة نوح,38
71,19,والله جعل لكم الارض بساطا,سورة نوح,64
71,20,لتسلكوا منها سبلا فجاجا,سورة نوح,64
71,21,قال نوح رب انهم عصوني واتبعوا من لم يزده ماله وولده الا خسارا,سورة نوح,25
71,22,ومكروا مكرا كبارا,سورة نوح,0
71,23,وقالوا لا تذرن ءالهتكم ولا تذرن ودا ولا سواعا ولا يغوث ويعوق ونسرا,سورة نوح,44
71,24,وقد اضلوا كثيرا ولا تزد الظٰلمين الا ضلٰلا,سورة نوح,44
71,25,مما خطيٰتهم اغرقوا فادخلوا نارا فلم يجدوا لهم من دون الله انصارا,سورة نوح,59
71,26,وقال نوح رب لا تذر على الارض من الكٰفرين ديارا,سورة نوح,7
71,27,انك ان تذرهم يضلوا عبادك ولا يلدوا الا فاجرا كفارا,سورة نوح,31
71,28,رب اغفر لي ولوٰلدي ولمن دخل بيتي مؤمنا وللمؤمنين والمؤمنٰت ولا تزد الظٰلمين الا تبارا,سورة نوح,0
72,0,سورة الجن,سورة الجن,6
72,0,بسم الله الرحمٰن الرحيم,سورة الجن,10
72,1,قل اوحي الي انه استمع نفر من الجن فقالوا انا سمعنا قرءانا عجبا,سورة الجن,37
72,2,يهدي الى الرشد فامنا به ولن نشرك بربنا احدا,سورة الجن,41
72,3,وانه تعٰلىٰ جد ربنا ما اتخذ صٰحبة ولا ولدا,سورة الجن,65
72,4,وانه كان يقول سفيهنا على الله شططا,سورة الجن,65
